Artikel	Bolag	"Adr klass"	RID-S-klassificering	Klassificeringskod	Packningsgrupp	Packningsinstruktioner	"Särskilda Packningsföreskrifter"	"Särskilda Packningsinslag"	"Särskilda Föreskrifter"	Tunnelbegränsningar	"Un nummer"	Transportnamn	Varningsetikett	Miljörisk	"Föreskrift för begränsad mängd"	"Föreskrift för minskad mängd"	Flampunkt	Lastningskoder	Användarinstruktioner	Farokod	Säkerhetsbroschyr	"Länk till säkerhetsbroschyr"	IMDG-KOD	ICAO-TI	"Minsta temperatur"	Hållbarhetstid	Temperaturkänslighet	"Vikt netto"	"Volym (L)"	"Farligt gods nivå"
700320961	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320962	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320963	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320967	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320969	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320971	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320973	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320977	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320979	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320980	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320983	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320984	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320985	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320988	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320990	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320992	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320994	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320995	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320997	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700320998	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321009	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321011	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321017	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321018	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321021	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321028	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321032	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321039	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321040	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321045	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321046	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321055	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321056	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321059	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321060	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321064	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321066	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321067	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321069	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321070	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321075	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321076	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321077	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321080	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321081	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321082	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321083	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321085	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321087	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321091	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321095	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321100	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321109	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321113	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321118	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321119	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321121	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321122	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321130	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321138	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321140	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321141	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321142	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321147	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321148	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321150	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321151	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321152	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321153	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321160	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321161	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321165	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321168	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321174	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321181	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321183	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321185	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321186	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321197	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321202	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321204	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321205	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321218	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321225	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321226	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321232	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321233	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321241	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321242	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321247	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321248	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321249	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321258	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321262	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321263	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321264	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321266	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321268	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321275	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321283	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321284	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321292	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321294	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321296	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321297	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321305	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321308	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321326	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321329	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321332	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321333	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321337	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321340	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321343	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321344	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321350	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321354	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321355	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321360	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321363	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321366	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321374	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321375	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321382	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321385	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321386	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321391	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321392	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321396	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321398	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321401	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321402	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321403	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321404	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321407	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321408	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321410	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321411	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321413	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321415	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321416	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321418	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321421	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321431	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321436	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321444	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321447	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321448	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321449	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321450	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321452	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321453	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321459	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321460	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321463	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321465	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321468	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321471	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321476	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321478	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321493	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321501	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321516	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321519	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321520	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321521	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321522	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321525	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321527	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321528	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321534	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321546	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321550	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321554	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321556	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321561	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321567	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321570	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321575	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321579	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321584	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321589	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321612	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321614	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321615	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321616	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321617	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321634	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321641	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321642	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321645	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321647	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321649	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321651	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321653	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321658	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321659	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321660	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321662	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321663	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321664	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321665	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321671	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321696	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321737	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321738	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321740	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321741	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321742	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321743	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321746	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321748	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321752	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321753	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321755	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321756	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321757	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321758	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321765	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321773	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321775	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321785	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321787	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321789	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321791	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321796	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321797	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321800	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321801	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321802	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321803	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321804	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321805	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321807	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321808	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321811	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321813	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321819	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321820	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321842	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321843	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321844	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321862	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321866	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321869	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321870	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321872	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321875	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321880	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321881	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321884	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321888	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321894	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321899	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321906	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321909	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321910	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321913	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321915	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321922	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321923	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321928	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321931	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321933	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321954	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321956	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321957	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321967	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700321974	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322021	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322022	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322030	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322043	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322046	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322049	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322059	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322079	MG	0									0				0	0	0	0		0	False		0		0	0	0	0		
700322093	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322096	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322097	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322103	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322106	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322116	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322117	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322118	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322119	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322120	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322121	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322124	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322125	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322126	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322128	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322129	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322130	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322131	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322134	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322135	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322137	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322138	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322143	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322147	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322149	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322150	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322152	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322154	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322155	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322156	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322157	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322159	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322160	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322162	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322163	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322168	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322169	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322170	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322173	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322174	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322177	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322178	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322179	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322184	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322187	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322188	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322191	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322192	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322193	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322195	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322197	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322198	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322200	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322203	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322205	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322206	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322207	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322220	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322239	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322241	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322247	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322249	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322255	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322256	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322258	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322260	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322270	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322273	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322277	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322280	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322281	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322283	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322286	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322289	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322294	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322295	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322298	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322299	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322300	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322301	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322302	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322303	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322304	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322305	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322307	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322308	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322309	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322310	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322313	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322315	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322316	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322317	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322319	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
700322321	MG	0									0				0	0	0	0		0	False		0		0	0	0	0	0	
